frame,events_ms,simulation_ms,render_ms,ui_ms,sim_gpu_ms,collision_gpu_ms,grid_gpu_ms,solver_gpu_ms,particles_n,frame_ms
538,0,28.7188,0,0,4.46285,0.254956,0.713856,1.28144,29000,20.9351
539,0.514404,14.2708,0,0,4.39847,0.252044,0.708708,1.30385,29000,20.9208
540,0.522217,13.1597,0.518066,0,3.68295,0.239564,0.708812,0.563316,29000,20.7005
541,0,14.4451,0,0.563721,4.19682,0.242268,0.711152,1.28326,29000,20.8502
542,0.534424,13.5432,0,0.579346,3.59502,0.23946,0.727324,0.645528,29000,21.1582
543,0,11.0103,0,0,4.21429,0.275912,0.713076,0.567996,29000,20.7052
544,0,14.3765,0,0,4.44392,0.239148,0.722852,1.27488,29000,20.4439
545,0,15.8882,0,0,4.39962,0.247468,0.71162,1.26958,29000,21.1401
546,0,15.8037,0,0,4.36961,0.246324,0.714064,1.27899,29000,20.6194
547,0,15.7595,0,0,4.21892,0.247104,0.71396,1.3001,29000,20.8321
548,0,15.8335,0,0,4.16608,0.244608,0.712244,1.27213,29000,20.8931
549,0,16.0735,0,0,4.21309,0.242736,0.712244,1.30286,29000,20.752
550,0,16.0754,0,0,4.40799,0.24466,0.7137,0.569296,29000,20.8759
551,0,15.731,0,0,4.43706,0.242788,0.711568,1.29116,29000,20.8406
552,0,15.7217,0,0,4.37133,0.243776,0.710424,1.29366,29000,20.8139
553,0,6.56519,0,0,4.28459,0.254332,0.713232,0.56264,29000,20.8368
554,0,0,0,15.7947,4.21923,0.25766,0.71344,1.28081,29000,20.6308
555,0,15.9543,0,0,4.12334,0.255216,0.713596,0.56836,29000,20.9551
556,0,16.0649,0,0,4.33035,0.2405,0.72332,1.23807,29000,20.6633
557,16.0986,13.7205,0,0,4.38766,0.239616,0.714636,0.562172,29000,21.0323
558,0,15.8679,0,0,4.36852,0.240396,0.771108,1.21519,29000,20.7109
559,0,15.8804,0,0,3.46315,0.257972,0.709748,0.543868,29000,20.9284
560,0,15.9619,0,0,4.13795,0.24128,0.712504,0.5616,29000,20.8511
