frame,frame_ms,events_ms,render_ms,mesh_deform_ms,simulation_ms,forces_ms,collision_ms,solver_ms,joints_ms,verts_deformed_n,faces_rendered_n,substeps_n,active_joints_n,broken_joints_n
257,1.1662,0.0216,0.9320,0.0219,,,,,,18960,6320,,,
258,0.9083,0.1179,0.5931,0.0100,,,,,,18960,6320,,,
259,1.0086,0.0305,0.7821,0.0105,,,,,,18960,6320,,,
260,0.9351,0.1534,0.5561,0.0100,,,,,,18960,6320,,,
261,1.2545,0.1752,0.8603,0.0192,,,,,,18960,6320,,,
262,1.0196,0.0224,0.8105,0.0096,,,,,,18960,6320,,,
263,0.8636,0.1810,0.4901,0.0083,,,,,,18960,6320,,,
264,1.0287,0.1164,0.7079,0.0103,,,,,,18960,6320,,,
265,0.9520,0.1726,0.5715,0.0101,,,,,,18960,6320,,,
266,1.2633,0.1165,0.9428,0.0101,,,,,,18960,6320,,,
267,0.9402,0.1747,0.5642,0.0098,,,,,,18960,6320,,,
268,0.9266,0.1514,0.5858,0.0092,,,,,,18960,6320,,,
269,0.8370,0.1208,0.5165,0.0097,,,,,,18960,6320,,,
270,0.8720,0.1700,0.5068,0.0084,,,,,,18960,6320,,,
271,1.0692,0.1930,0.6745,0.0111,,,,,,18960,6320,,,
272,1.8217,0.2193,1.1808,0.0097,,,,,,18960,6320,,,
273,0.8353,0.1702,0.4788,0.0088,,,,,,18960,6320,,,
274,1.7200,0.1691,1.1770,0.0177,,,,,,18960,6320,,,
275,1.7959,0.2180,1.3284,0.0149,,,,,,18960,6320,,,
276,1.0341,0.1728,0.6394,0.0116,,,,,,18960,6320,,,
277,0.9877,0.1682,0.5845,0.0103,,,,,,18960,6320,,,
278,1.1574,0.3205,0.6049,0.0109,,,,,,18960,6320,,,
279,1.0121,0.2040,0.5777,0.0130,,,,,,18960,6320,,,
280,2.0634,0.9051,0.8404,0.0157,,,,,,18960,6320,,,
281,0.9644,0.0464,0.6796,0.0124,,,,,,18960,6320,,,
