frame,frame_ms,events_ms,render_ms,mesh_deform_ms,simulation_ms,forces_ms,collision_ms,solver_ms,joints_ms,verts_deformed_n,faces_rendered_n,substeps_n,active_joints_n,broken_joints_n
106,13.6092,0.1519,0.7451,0.0079,12.8024,0.7456,5.7891,5.5336,0.5758,18960,6320,1,7488,20
107,14.0315,0.1742,0.7644,0.0084,12.8007,0.7391,5.8605,5.5499,0.5072,18960,6320,1,7488,20
108,13.9360,0.2158,0.8489,0.0100,12.6133,0.7216,5.6845,5.5515,0.4671,18960,6320,1,7488,20
109,13.6322,0.1562,0.8622,0.0078,12.7817,0.6386,6.0160,5.4747,0.4962,18960,6320,1,7488,20
110,14.6377,0.1833,0.9843,0.0094,12.6682,0.6062,5.9608,5.5043,0.4810,18960,6320,1,7488,20
111,13.7915,0.2707,0.7926,0.0089,12.9717,0.7580,5.8070,5.5867,0.6575,18960,6320,1,7488,20
112,13.6055,0.1844,0.7632,0.0080,12.4322,0.6980,5.5622,5.4731,0.5408,18960,6320,1,7488,20
113,13.9900,0.1901,0.8606,0.0100,12.5594,0.6303,5.6874,5.5220,0.5642,18960,6320,1,7488,20
114,14.2516,0.2084,0.8186,0.0098,12.6514,0.6522,5.7136,5.6092,0.5309,18960,6320,1,7488,20
115,14.1315,0.2242,0.7690,0.0089,13.0332,0.7409,5.9230,5.6244,0.5933,18960,6320,1,7488,20
116,14.0954,0.2441,0.8444,0.0087,12.9820,0.7295,5.9054,5.5966,0.6197,18960,6320,1,7488,20
117,14.3477,0.3708,0.8954,0.0109,12.6777,0.6099,5.9558,5.4728,0.5159,18960,6320,1,7488,20
118,14.0769,0.1485,1.0049,0.0096,13.0597,0.6211,6.1015,5.6666,0.5358,18960,6320,1,7488,20
119,13.8681,0.1592,0.7847,0.0089,12.9164,0.6503,5.8632,5.7656,0.5070,18960,6320,1,7488,20
120,14.0317,0.1708,0.7360,0.0088,12.9122,0.6141,6.0019,5.6638,0.5070,18960,6320,1,7488,20
121,13.7714,0.2114,0.7345,0.0086,12.6175,0.6773,5.7854,5.5188,0.5105,18960,6320,1,7488,20
122,13.7176,0.1609,0.7395,0.0083,12.9590,0.6672,5.9003,5.7115,0.5324,18960,6320,1,7488,20
123,14.0961,0.2015,0.8740,0.0089,12.5755,0.7608,5.6934,5.4993,0.4702,18960,6320,1,7488,20
124,13.6795,0.1471,0.7466,0.0093,12.7565,0.7750,5.7897,5.5293,0.5048,18960,6320,1,7488,20
125,13.9066,0.0269,0.8716,0.0079,12.8070,0.7714,5.8521,5.5155,0.5187,18960,6320,1,7488,20
126,13.6232,0.0331,0.7767,0.0122,12.3495,0.6075,5.6492,5.5026,0.4799,18960,6320,1,7488,20
127,13.8118,0.0312,0.7268,0.0076,12.8197,0.6278,5.9466,5.5483,0.5563,18960,6320,1,7488,20
