frame,frame_ms,events_ms,render_ms,mesh_deform_ms,simulation_ms,forces_ms,collision_ms,solver_ms,joints_ms,verts_deformed_n,faces_rendered_n,substeps_n,active_joints_n,broken_joints_n
119,0.7197,0.0195,0.5366,0.0085,7.6980,0.7003,4.6034,1.9061,0.3340,18960,6320,1,3299,44
120,3.5765,0.0442,3.0915,0.0234,7.4216,0.7734,4.2780,1.8685,0.3539,18960,6320,1,3299,44
121,0.7811,0.0225,0.5798,0.0096,8.1954,1.0279,4.7178,1.9334,0.3558,18960,6320,1,3299,44
122,3.1325,0.0491,2.6641,0.0268,7.1532,0.6073,4.3531,1.7979,0.2786,18960,6320,1,3299,44
123,2.9620,0.0360,2.5029,0.0220,7.4291,0.7525,4.3594,1.8375,0.3281,18960,6320,1,3299,44
124,0.6981,0.0177,0.5233,0.0086,7.3794,0.6763,4.2981,1.8807,0.3660,18960,6320,1,3299,44
125,0.6771,0.0204,0.5037,0.0085,7.4314,0.7785,4.3213,1.8570,0.3185,18960,6320,1,3299,44
126,0.9441,0.0302,0.6894,0.0112,7.1881,0.5642,4.3637,1.8475,0.3012,18960,6320,1,3299,44
127,1.1243,0.0279,0.8511,0.0132,7.6102,0.7475,4.4251,1.8835,0.3836,18960,6320,1,3299,44
128,2.3304,0.0384,1.9459,0.0248,7.7944,0.7277,4.6702,1.8870,0.3523,18960,6320,1,3299,44
129,0.6952,0.0173,0.5305,0.0089,7.5154,0.6392,4.5524,1.9277,0.2978,18960,6320,1,3299,44
130,0.7792,0.0227,0.5811,0.0144,7.5108,0.6983,4.4399,1.8719,0.3498,18960,6320,1,3299,44
131,2.9147,0.0391,2.4639,0.0201,7.3068,0.6279,4.2860,1.8768,0.3547,18960,6320,1,3299,44
132,2.3749,0.0403,1.9875,0.0329,7.3797,0.5946,4.4194,1.8574,0.3618,18960,6320,1,3299,44
133,0.8304,0.0230,0.6320,0.0092,7.4479,0.6399,4.3886,1.9258,0.3455,18960,6320,1,3299,44
134,1.2649,0.0215,1.0358,0.0089,7.3727,0.6279,4.3193,1.9376,0.3352,18960,6320,1,3299,44
135,2.3633,0.0337,1.9952,0.0195,7.7620,0.7249,4.5722,1.9782,0.3402,18960,6320,1,3299,44
136,0.7806,0.0206,0.5917,0.0197,7.5025,0.7149,4.3768,1.9317,0.3218,18960,6320,1,3299,44
137,1.2576,0.0202,1.0682,0.0102,7.5092,0.7376,4.3689,1.8878,0.3640,18960,6320,1,3299,44
138,0.8507,0.1312,0.5517,0.0094,7.4653,0.6715,4.4039,1.9111,0.3145,18960,6320,1,3299,44
139,0.8616,0.0228,0.6506,0.0107,7.2758,0.6313,4.3422,1.8824,0.3033,18960,6320,1,3299,44
140,2.2106,0.0429,1.7385,0.0209,7.6415,0.6576,4.4970,1.9940,0.3402,18960,6320,1,3299,44
141,0.7531,0.0203,0.5644,0.0088,7.3608,0.6485,4.4093,1.8444,0.3174,18960,6320,1,3299,44
142,0.7228,0.0188,0.5414,0.0089,7.4900,0.6741,4.3311,1.9562,0.3309,18960,6320,1,3299,44
143,0.6967,0.0178,0.5247,0.0087,7.2196,0.5334,4.4267,1.8265,0.3314,18960,6320,1,3299,44
144,1.0605,0.0330,0.8420,0.0094,7.3585,0.6482,4.3116,1.8902,0.3551,18960,6320,1,3299,44
145,1.0437,0.0271,0.7998,0.0123,7.5197,0.7268,4.3050,1.9187,0.3976,18960,6320,1,3299,44
146,0.9796,0.0295,0.7255,0.0116,7.7020,0.7174,4.4812,1.9408,0.3884,18960,6320,1,3299,44
147,1.0015,0.0299,0.7498,0.0111,7.7428,0.6219,4.3030,2.2081,0.4381,18960,6320,1,3299,44
148,1.5491,0.0456,1.2717,0.0119,7.7403,0.6697,4.5489,1.9138,0.4203,18960,6320,1,3299,44
149,0.9697,0.0356,0.6999,0.0112,7.8576,0.8942,4.3820,2.0477,0.3788,18960,6320,1,3299,44
150,1.0066,0.0320,0.7456,0.0114,7.7093,0.7460,4.4917,1.9470,0.3589,18960,6320,1,3299,44
151,1.1849,0.2316,0.7214,0.0117,7.6390,0.6730,4.5517,1.8972,0.3461,18960,6320,1,3299,44
152,1.0069,0.0851,0.7327,0.0100,7.4536,0.6115,4.4297,1.9124,0.3645,18960,6320,1,3299,44
153,1.3116,0.0208,1.0875,0.0165,7.4372,0.6531,4.4152,1.8732,0.3373,18960,6320,1,3299,44
154,0.7107,0.0175,0.5420,0.0090,7.4647,0.6272,4.4596,1.8786,0.3325,18960,6320,1,3299,44
155,4.2762,0.0576,3.7481,0.0263,7.5269,0.8106,4.4090,1.8366,0.3200,18960,6320,1,3299,44
156,0.7287,0.0156,0.5720,0.0078,7.4352,0.6830,4.4131,1.8773,0.3085,18960,6320,1,3299,44
157,2.1617,0.0261,1.9274,0.0211,7.6386,0.7886,4.4641,1.9313,0.3069,18960,6320,1,3299,44
158,0.7365,0.0196,0.5596,0.0194,7.3256,0.5636,4.4046,1.9166,0.3365,18960,6320,1,3299,44
159,0.6759,0.0182,0.4988,0.0082,7.4787,0.6774,4.4744,1.8773,0.3094,18960,6320,1,3299,44
160,3.7157,0.0347,3.2593,0.0262,7.0118,0.5256,4.2577,1.8249,0.3062,18960,6320,1,3299,44
161,0.9389,0.0175,0.7610,0.0082,7.9010,0.7679,4.7448,1.9108,0.3266,18960,6320,1,3299,44
162,1.2782,0.0352,0.8908,0.0088,7.6356,0.6948,4.5425,1.8944,0.3525,18960,6320,1,3299,44
163,0.7642,0.0202,0.5696,0.0095,7.4323,0.6332,4.4049,1.8998,0.3425,18960,6320,1,3299,44
164,2.6986,0.0321,2.3317,0.0482,7.4188,0.6788,4.2697,1.9190,0.4024,18960,6320,1,3299,44
165,0.6653,0.0462,0.4638,0.0080,7.6505,0.6136,4.4411,1.9958,0.4531,18960,6320,1,3299,44
166,2.8578,0.0373,2.4409,0.0184,7.6669,0.5982,4.6313,1.9325,0.3660,18960,6320,1,3299,44
167,0.6773,0.0188,0.5069,0.0082,7.4252,0.6283,4.2532,2.0030,0.3885,18960,6320,1,3299,44
168,2.9032,0.0316,2.5164,0.0187,7.6357,0.6283,4.5091,1.9121,0.4122,18960,6320,1,3299,44
169,1.1587,0.0259,0.8558,0.0108,7.5673,0.6475,4.3542,2.0450,0.3718,18960,6320,1,3299,44
170,0.8034,0.0232,0.5875,0.0194,7.2910,0.6340,4.3088,1.8770,0.3249,18960,6320,1,3299,44
171,3.4169,0.0506,2.9711,0.0225,7.6071,0.6186,4.5432,2.0020,0.3067,18960,6320,1,3299,44
172,1.8480,0.0322,1.5646,0.0090,7.4575,0.6718,4.3521,1.8942,0.3815,18960,6320,1,3299,44
173,0.7906,0.0203,0.5893,0.0103,7.5023,0.7542,4.2747,1.8921,0.4065,18960,6320,1,3299,44
174,1.6203,0.0457,1.2056,0.0201,7.4140,0.6825,4.2989,1.8987,0.3733,18960,6320,1,3299,44
175,2.2907,0.0413,1.8869,0.0211,9.0561,1.3626,4.9278,2.0683,0.3820,18960,6320,1,3299,44
176,0.7855,0.0205,0.5843,0.0091,8.4767,0.9375,4.8124,2.1594,0.3682,18960,6320,1,3299,44
177,0.8625,0.0290,0.6219,0.0104,8.6959,1.0548,4.7793,2.2534,0.3752,18960,6320,1,3299,44
178,3.4393,0.0415,2.9766,0.0242,7.8846,0.9759,4.4958,1.8852,0.3478,18960,6320,1,3299,44
179,2.9871,0.0396,2.5482,0.0212,7.3532,0.6589,4.2854,1.8860,0.3223,18960,6320,1,3299,44
180,0.9720,0.0200,0.7852,0.0085,7.3364,0.5543,4.4484,1.8966,0.3216,18960,6320,1,3299,44
181,3.2747,0.0410,2.8134,0.0194,7.3501,0.6384,4.3361,1.9152,0.3122,18960,6320,1,3299,44
182,0.8330,0.0391,0.6065,0.0098,7.1292,0.5503,4.2743,1.8846,0.3095,18960,6320,1,3299,44
183,0.8031,0.0203,0.6094,0.0094,7.5929,0.6498,4.4722,1.9624,0.3504,18960,6320,1,3299,44
184,2.7392,0.0345,2.2945,0.0216,7.4658,0.6830,4.3690,1.9029,0.3686,18960,6320,1,3299,44
185,2.5401,0.0381,2.1323,0.0225,7.6721,0.6072,4.6123,1.8868,0.4157,18960,6320,1,3299,44
186,0.6753,0.0178,0.5024,0.0092,7.5929,0.7539,4.3081,1.9384,0.4337,18960,6320,1,3299,44
187,4.1816,0.0412,3.7634,0.0251,7.5404,0.6320,4.4435,1.9458,0.3824,18960,6320,1,3299,44
188,1.2851,0.0216,1.0883,0.0191,7.6525,0.6361,4.5509,1.9250,0.4004,18960,6320,1,3299,44
189,1.1686,0.0333,0.9364,0.0099,7.6159,0.7098,4.4188,1.8859,0.4508,18960,6320,1,3299,44
190,0.7207,0.0197,0.5307,0.0104,7.3972,0.5738,4.3710,1.9552,0.3667,18960,6320,1,3299,44
191,0.8470,0.0209,0.6527,0.0093,7.7137,0.7025,4.5283,1.9522,0.3932,18960,6320,1,3299,44
